109
4,21,30,52
4,21,31,36
4,21,31,39
4,21,31,43
4,21,31,45
4,21,31,52
4,21,32,52
4,21,34,36,45
4,21,34,52
4,21,36,39
4,21,36,52
4,21,37
4,21,38
4,21,39,52
4,21,41
4,21,42
4,21,51
4,22,30,36
4,22,30,39
4,22,30,43
4,22,30,45
4,22,30,52
4,22,31,36
4,22,31,39
4,22,31,43
4,22,31,45
4,22,31,52
4,22,32,52
4,22,34,36,45
4,22,34,52
4,22,36,39
4,22,36,52
4,22,37
4,22,38
4,22,39,52
4,22,41
4,22,42
4,22,51
4,23,30,36
4,23,30,39
4,23,30,43
4,23,30,45
4,23,30,52
4,23,31,36
4,23,31,39
4,23,31,43
4,23,31,45
4,23,31,52
4,23,32,52
4,23,34,36,45
4,23,34,52
4,23,36,39
4,23,36,52
4,23,37
4,23,38
4,23,39,52
4,23,41
4,23,42
4,23,51
4,24,30,36
4,24,30,39
4,24,30,43
4,24,30,45
4,24,30,52
4,24,31,36
4,24,31,39
4,24,31,43
4,24,31,45
4,24,31,52
4,24,32,52
4,24,34,36,45
4,24,34,52
4,24,36,39
4,24,36,52
4,24,37
4,24,38
4,24,39,52
4,24,41
4,24,42
4,24,51
4,25,30,36
4,25,30,39
4,25,30,43
4,25,30,45
4,25,30,52
4,25,31,36
4,25,31,39
4,25,31,43
4,25,31,45
4,25,31,52
4,25,32,52
4,25,34,36,45
4,25,34,52
4,25,36,39
4,25,36,52
4,25,37
4,25,38
4,25,39,52
4,25,41
4,25,42
4,25,51
4,26,30,36
4,26,30,39
4,26,30,43
4,26,30,45
4,26,30,52
4,26,31,36
4,26,31,39
4,26,31,43
4,26,31,45
4,26,31,52
4,26,32,52
4,26,34,36,45
4,26,34,52
4,26,36,39
4,26,36,52
4,26,37
4,26,38
4,26,39,52
4,26,41
4,26,42
4,26,51
4,27,30,36
4,27,30,39
4,27,30,43
4,27,30,45
4,27,30,52
4,27,31,36
4,27,31,39
4,27,31,43
4,27,31,45
4,27,31,52
4,27,32,52
4,27,34,36,45
4,27,34,52
4,27,36,39
4,27,36,52
4,27,37
4,27,38
4,27,39,52
4,27,41
4,27,42
4,27,51
4,28,30,36
4,28,30,39
4,28,30,43
4,28,30,45
4,28,30,52
4,28,31,36
4,28,31,39
4,28,31,43
4,28,31,45
4,28,31,52
4,28,32,52
4,28,34,36,45
4,28,34,52
4,28,36,39
4,28,36,52
4,28,37
4,28,38
4,28,39,52
4,28,41
4,28,42
4,28,51
4,29,30,36
4,29,30,39
4,29,30,43
4,29,30,45
4,29,30,52
4,29,31,36
4,29,31,39
4,29,31,43
4,29,31,45
4,29,31,52
4,29,32,52
4,29,34,36,45
4,29,34,52
4,29,36,39
4,29,36,52
4,29,37
4,29,38
4,29,39,52
4,29,41
4,29,42
4,29,51
4,30,35,36
4,30,35,39
4,30,35,43
4,30,35,45
4,30,35,52
4,30,36,40
4,30,36,46
4,30,36,50
4,30,36,54
4,30,36,55
4,30,39,40
4,30,39,46
4,30,39,50
4,30,39,54
4,30,39,55
4,30,40,43
4,30,40,45
4,30,40,52
4,30,43,46
4,30,43,50
4,30,43,54
4,30,43,55
4,30,45,46
4,30,45,50
4,30,45,54
4,30,45,55
4,30,46,52
4,30,50,52
4,30,52,54
4,30,52,55
4,31,35,36
4,31,35,39
4,31,35,43
4,31,35,45
4,31,35,52
4,31,36,40
4,31,36,46
4,31,36,50
4,31,36,54
4,31,36,55
4,31,39,40
4,31,39,46
4,31,39,50
4,31,39,54
4,31,39,55
4,31,40,43
4,31,40,45
4,31,40,52
4,31,43,46
4,31,43,50
4,31,43,54
4,31,43,55
4,31,45,46
4,31,45,50
4,31,45,54
4,31,45,55
4,31,46,52
4,31,50,52
4,31,52,54
4,31,52,55
4,32,35,52
4,32,40,52
4,32,45,52,54
4,32,45,52,55
4,32,46,52
4,32,50,52
4,34,35,36,45
4,34,35,52
4,34,36,40,45
4,34,36,45,46
4,34,36,45,50
4,34,36,45,54
4,34,36,45,55
4,34,40,52
4,34,46,52
4,34,50,52
4,34,52,54
4,34,52,55
4,35,36,39
4,35,36,52
4,35,37
4,35,38
4,35,39,52
4,35,41
4,35,42
4,35,51
4,36,39,40
4,36,39,46
4,36,39,50
4,36,39,54
4,36,39,55
4,36,40,52
4,36,46,52
4,36,50,52
4,36,52,54
4,36,52,55
4,37,40
4,37,46
4,37,50
4,37,54
4,37,55
4,38,40
4,38,46
4,38,50
4,38,54
4,38,55
4,39,40,52
4,39,46,52
4,39,50,52
4,39,52,54
4,39,52,55
4,40,41
4,40,42
4,40,51
4,41,46
4,41,50
4,41,54
4,41,55
4,42,46
4,42,50
4,42,54
4,42,55
4,46,51
4,50,51
4,51,54
4,51,55
5,9,20
5,9,21
5,9,22
5,9,23
5,9,24
5,9,25
5,9,26
5,9,27
5,9,28
5,9,30
5,9,31
5,9,34
5,9,41
5,9,42
5,9,43
5,9,45
5,10
5,11
5,12
5,13
5,14
5,15
5,16
5,17
5,18
5,19
5,20,30
5,20,31
5,20,32
5,20,33
5,20,34
5,20,36
5,20,37
5,20,38
5,20,39
5,20,41
5,20,42
5,20,43
5,20,44
5,20,45
5,20,47
5,20,48
5,20,51
5,20,52
5,20,54
5,20,55
5,21,30
5,21,31
5,21,32
5,21,33
5,21,34
5,21,36
5,21,37
5,21,38
5,21,39
5,21,41
5,21,42
5,21,43
5,21,44
5,21,45
5,21,47
5,21,48
5,21,51
5,21,52
5,21,54
5,21,55
5,22,30
5,22,31
5,22,32
5,22,33
5,22,34
5,22,36
5,22,37
5,22,38
5,22,39
5,22,41
5,22,42
5,22,43
5,22,44
5,22,45
5,22,47
5,22,48
5,22,51
5,22,52
5,22,54
5,22,55
5,23,30
5,23,31
5,23,32
5,23,33
5,23,34
5,23,36
5,23,37
5,23,38
5,23,39
5,23,41
5,23,42
5,23,43
5,23,44
5,23,45
5,23,47
5,23,48
5,23,51
5,23,52
5,23,54
5,23,55
5,24,30
5,24,31
5,24,32
5,24,33
5,24,34
5,24,36
5,24,37
5,24,38
5,24,39
5,24,41
5,24,42
5,24,43
5,24,44
5,24,45
5,24,47
5,24,48
5,24,51
5,24,52
5,24,54
5,24,55
5,25,30
5,25,31
5,25,32
5,25,33
5,25,34
5,25,36
5,25,37
5,25,38
5,25,39
5,25,41
5,25,42
5,25,43
5,25,44
5,25,45
5,25,47
5,25,48
5,25,51
5,25,52
5,25,54
5,25,55
5,26,30
5,26,31
5,26,32
5,26,33
5,26,34
5,26,36
5,26,37
5,26,38
5,26,39
5,26,41
5,26,42
5,26,43
5,26,44
5,26,45
5,26,47
5,26,48
5,26,51
5,26,52
5,26,54
5,26,55
5,27,30
5,27,31
5,27,32
5,27,33
5,27,34
5,27,36
5,27,37
5,27,38
5,27,39
5,27,41
5,27,42
5,27,43
5,27,44
5,27,45
5,27,47
5,27,48
5,27,51
5,27,52
5,27,54
5,27,55
5,28,30
5,28,31
5,28,32
5,28,33
5,28,34
5,28,36
5,28,37
5,28,38
5,28,39
5,28,41
5,28,42
5,28,43
5,28,44
5,28,45
5,28,47
5,28,48
5,28,51
5,28,52
5,28,54
5,28,55
5,29
5,30,54
5,30,55
5,31,54
5,31,55
5,34,45,54
5,34,45,55
5,35
5,36,54
5,36,55
5,37,54
5,37,55
5,38,54
5,38,55
5,39,54
5,39,55
5,40
5,41,54
5,41,55
5,42,54
5,42,55
5,46
5,50
5,51,54
5,51,55
5,52,54
5,52,55
9,30,41
9,30,42
9,31,41
9,31,42
9,32,41
9,32,42
9,36
9,37
9,38
9,39
9,51
9,52
10,30,36,48
10,30,37,48
10,30,38,48
10,30,41,48
10,30,42,48
10,30,48,51
10,30,48,52
10,31,36,48
10,31,37,48
10,31,38,48
10,31,41,48
10,31,42,48
10,31,48,51
10,31,48,52
10,36,37,48
10,36,38,39,48
10,36,38,48,52
10,36,41,48
10,36,42,48
10,37,48,51
10,38,48,51
10,41,48,51
10,42,48,51
11,30,36,48
11,30,37,48
11,30,38,48
11,30,41,48
11,30,42,48
11,30,48,51
11,30,48,52
11,31,36,48
11,31,37,48
11,31,38,48
11,31,41,48
11,31,42,48
11,31,48,51
11,31,48,52
11,36,37,48
11,36,38,39,48
11,36,38,48,52
11,36,41,48
11,36,42,48
11,37,48,51
11,38,48,51
11,41,48,51
11,42,48,51
12,30,36,48
12,30,37,48
12,30,38,48
12,30,41,48
12,30,42,48
12,30,48,51
12,30,48,52
12,31,36,48
12,31,37,48
12,31,38,48
12,31,41,48
12,31,42,48
12,31,48,51
12,31,48,52
12,36,37,48
12,36,38,39,48
12,36,38,48,52
12,36,41,48
12,36,42,48
12,37,48,51
12,38,48,51
12,41,48,51
12,42,48,51
13,30,36,48
13,30,37,48
13,30,38,48
13,30,41,48
13,30,42,48
13,30,48,51
13,30,48,52
13,31,36,48
13,31,37,48
13,31,38,48
13,31,41,48
13,31,42,48
13,31,48,51
13,31,48,52
13,36,37,48
13,36,38,39,48
13,36,38,48,52
13,36,41,48
13,36,42,48
13,37,48,51
13,38,48,51
13,41,48,51
13,42,48,51
14,30,36,48
14,30,37,48
14,30,38,48
14,30,41,48
14,30,42,48
14,30,48,51
14,30,48,52
14,31,36,48
14,31,37,48
14,31,38,48
14,31,41,48
14,31,42,48
14,31,48,51
14,31,48,52
14,36,37,48
14,36,38,39,48
14,36,38,48,52
14,36,41,48
14,36,42,48
14,37,48,51
14,38,48,51
14,41,48,51
14,42,48,51
15,30,36,48
15,30,37,48
15,30,38,48
15,30,41,48
15,30,42,48
15,30,48,51
15,30,48,52
15,31,36,48
15,31,37,48
15,31,38,48
15,31,41,48
15,31,42,48
15,31,48,51
15,31,48,52
15,36,37,48
15,36,38,39,48
15,36,38,48,52
15,36,41,48
15,36,42,48
15,37,48,51
15,38,48,51
15,41,48,51
15,42,48,51
16,30,36,48
16,30,37,48
16,30,38,48
16,30,41,48
16,30,42,48
16,30,48,51
16,30,48,52
16,31,36,48
16,31,37,48
16,31,38,48
16,31,41,48
16,31,42,48
16,31,48,51
16,31,48,52
16,36,37,48
16,36,38,39,48
16,36,38,48,52
16,36,41,48
16,36,42,48
16,37,48,51
16,38,48,51
16,41,48,51
16,42,48,51
17,30,36,48
17,30,37,48
17,30,38,48
17,30,41,48
17,30,42,48
17,30,48,51
17,30,48,52
17,31,36,48
17,31,37,48
17,31,38,48
17,31,41,48
17,31,42,48
17,31,48,51
17,31,48,52
17,36,37,48
17,36,38,39,48
17,36,38,48,52
17,36,41,48
17,36,42,48
17,37,48,51
17,38,48,51
17,41,48,51
17,42,48,51
18,30,36,48
18,30,37,48
18,30,38,48
18,30,41,48
18,30,42,48
18,30,48,51
18,30,48,52
18,31,36,48
18,31,37,48
18,31,38,48
18,31,41,48
18,31,42,48
18,31,48,51
18,31,48,52
18,36,37,48
18,36,38,39,48
18,36,38,48,52
18,36,41,48
18,36,42,48
18,37,48,51
18,38,48,51
18,41,48,51
18,42,48,51
19,30,36,48
19,30,37,48
19,30,38,48
19,30,41,48
19,30,42,48
19,30,48,51
19,30,48,52
19,31,36,48
19,31,37,48
19,31,38,48
19,31,41,48
19,31,42,48
19,31,48,51
19,31,48,52
19,36,37,48
19,36,38,39,48
19,36,38,48,52
19,36,41,48
19,36,42,48
19,37,48,51
19,38,48,51
19,41,48,51
19,42,48,51
20,30,32,36,48
20,30,32,37,48
20,30,33,36,48
20,30,33,37,48
20,30,34,36,48
20,30,34,37,48
20,30,36,39,48
20,30,36,43,48
20,30,36,44,48
20,30,36,45,48
20,30,36,48,56
20,30,36,48,57
20,30,36,48,58
20,30,36,48,59
20,30,36,48,60
20,30,37,39,48
20,30,37,43,48
20,30,37,44,48
20,30,37,45,48
20,30,37,48,56
20,30,37,48,57
20,30,37,48,58
20,30,37,48,59
20,30,37,48,60
20,30,38,48
20,30,41,48
20,30,42,48
20,30,48,51
20,30,48,52
20,31,36,48
20,31,37,48
20,31,38,48
20,31,41,48
20,31,42,48
20,31,48,51
20,31,48,52
20,32,36,37,48
20,32,36,42,48
20,33,36,37,48
20,34,36,37,48
20,36,37,38,48
20,36,37,39,48
20,36,37,42,48
20,36,37,43,48
20,36,37,44,48
20,36,37,45,48
20,36,37,48,52
20,36,37,48,56
20,36,37,48,57
20,36,37,48,58
20,36,37,48,59
20,36,37,48,60
20,36,38,39,48
20,36,38,42,48
20,36,38,48,52
20,36,39,42,48
20,36,41,48
20,36,42,48,52
20,37,48,51
20,38,48,51
20,41,48,51
20,42,48,51
21,30,32,36,48
21,30,32,37,48
21,30,33,36,48
21,30,33,37,48
21,30,34,36,48
21,30,34,37,48
21,30,36,39,48
21,30,36,43,48
21,30,36,44,48
21,30,36,45,48
21,30,36,48,56
21,30,36,48,57
21,30,36,48,58
21,30,36,48,59
21,30,36,48,60
21,30,37,39,48
21,30,37,43,48
21,30,37,44,48
21,30,37,45,48
21,30,37,48,56
21,30,37,48,57
21,30,37,48,58
21,30,37,48,59
21,30,37,48,60
21,30,38,48
21,30,41,48
21,30,42,48
21,30,48,51
21,30,48,52
21,31,36,48
21,31,37,48
21,31,38,48
21,31,41,48
21,31,42,48
21,31,48,51
21,31,48,52
21,32,36,37,48
21,32,36,42,48
21,33,36,37,48
21,34,36,37,48
21,36,37,38,48
21,36,37,39,48
21,36,37,42,48
21,36,37,43,48
21,36,37,44,48
21,36,37,45,48
21,36,37,48,52
21,36,37,48,56
21,36,37,48,57
21,36,37,48,58
21,36,37,48,59
21,36,37,48,60
21,36,38,39,48
21,36,38,42,48
21,36,38,48,52
21,36,39,42,48
21,36,41,48
21,36,42,48,52
21,37,48,51
21,38,48,51
21,41,48,51
21,42,48,51
22,30,32,36,48
22,30,32,37,48
22,30,33,36,48
22,30,33,37,48
22,30,34,36,48
22,30,34,37,48
22,30,36,39,48
22,30,36,43,48
22,30,36,44,48
22,30,36,45,48
22,30,36,48,56
22,30,36,48,57
22,30,36,48,58
22,30,36,48,59
22,30,36,48,60
22,30,37,39,48
22,30,37,43,48
22,30,37,44,48
22,30,37,45,48
22,30,37,48,56
22,30,37,48,57
22,30,37,48,58
22,30,37,48,59
22,30,37,48,60
22,30,38,48
22,30,41,48
22,30,42,48
22,30,48,51
22,30,48,52
22,31,36,48
22,31,37,48
22,31,38,48
22,31,41,48
22,31,42,48
22,31,48,51
22,31,48,52
22,32,36,37,48
22,32,36,42,48
22,33,36,37,48
22,34,36,37,48
22,36,37,38,48
22,36,37,39,48
22,36,37,42,48
22,36,37,43,48
22,36,37,44,48
22,36,37,45,48
22,36,37,48,52
22,36,37,48,56
22,36,37,48,57
22,36,37,48,58
22,36,37,48,59
22,36,37,48,60
22,36,38,39,48
22,36,38,42,48
22,36,38,48,52
22,36,39,42,48
22,36,41,48
22,36,42,48,52
22,37,48,51
22,38,48,51
22,41,48,51
22,42,48,51
23,30,32,36,48
23,30,32,37,48
23,30,33,36,48
23,30,33,37,48
23,30,34,36,48
23,30,34,37,48
23,30,36,39,48
23,30,36,43,48
23,30,36,44,48
23,30,36,45,48
23,30,36,48,56
23,30,36,48,57
23,30,36,48,58
23,30,36,48,59
23,30,36,48,60
23,30,37,39,48
23,30,37,43,48
23,30,37,44,48
23,30,37,45,48
23,30,37,48,56
23,30,37,48,57
23,30,37,48,58
23,30,37,48,59
23,30,37,48,60
23,30,38,48
23,30,41,48
23,30,42,48
23,30,48,51
23,30,48,52
23,31,36,48
23,31,37,48
23,31,38,48
23,31,41,48
23,31,42,48
23,31,48,51
23,31,48,52
23,32,36,37,48
23,32,36,42,48
23,33,36,37,48
23,34,36,37,48
23,36,37,38,48
23,36,37,39,48
23,36,37,42,48
23,36,37,43,48
23,36,37,44,48
23,36,37,45,48
23,36,37,48,52
23,36,37,48,56
23,36,37,48,57
23,36,37,48,58
23,36,37,48,59
23,36,37,48,60
23,36,38,39,48
23,36,38,42,48
23,36,38,48,52
23,36,39,42,48
23,36,41,48
23,36,42,48,52
23,37,48,51
23,38,48,51
23,41,48,51
23,42,48,51
24,30,32,36,48
24,30,32,37,48
24,30,33,36,48
24,30,33,37,48
24,30,34,36,48
24,30,34,37,48
24,30,36,39,48
24,30,36,43,48
24,30,36,44,48
24,30,36,45,48
24,30,36,48,56
24,30,36,48,57
24,30,36,48,58
24,30,36,48,59
24,30,36,48,60
24,30,37,39,48
24,30,37,43,48
24,30,37,44,48
24,30,37,45,48
24,30,37,48,56
24,30,37,48,57
24,30,37,48,58
24,30,37,48,59
24,30,37,48,60
24,30,38,48
24,30,41,48
24,30,42,48
24,30,48,51
24,30,48,52
24,31,36,48
24,31,37,48
24,31,38,48
24,31,41,48
24,31,42,48
24,31,48,51
24,31,48,52
24,32,36,37,48
24,32,36,42,48
24,33,36,37,48
24,34,36,37,48
24,36,37,38,48
24,36,37,39,48
24,36,37,42,48
24,36,37,43,48
24,36,37,44,48
24,36,37,45,48
24,36,37,48,52
24,36,37,48,56
24,36,37,48,57
24,36,37,48,58
24,36,37,48,59
24,36,37,48,60
24,36,38,39,48
24,36,38,42,48
24,36,38,48,52
24,36,39,42,48
24,36,41,48
24,36,42,48,52
24,37,48,51
24,38,48,51
24,41,48,51
24,42,48,51
25,30,32,36,48
25,30,32,37,48
25,30,33,36,48
25,30,33,37,48
25,30,34,36,48
25,30,34,37,48
25,30,36,39,48
25,30,36,43,48
25,30,36,44,48
25,30,36,45,48
25,30,36,48,56
25,30,36,48,57
25,30,36,48,58
25,30,36,48,59
25,30,36,48,60
25,30,37,39,48
25,30,37,43,48
25,30,37,44,48
25,30,37,45,48
25,30,37,48,56
25,30,37,48,57
25,30,37,48,58
25,30,37,48,59
25,30,37,48,60
25,30,38,48
25,30,41,48
25,30,42,48
25,30,48,51
25,30,48,52
25,31,36,48
25,31,37,48
25,31,38,48
25,31,41,48
25,31,42,48
25,31,48,51
25,31,48,52
25,32,36,37,48
25,32,36,42,48
25,33,36,37,48
25,34,36,37,48
25,36,37,38,48
25,36,37,39,48
25,36,37,42,48
25,36,37,43,48
25,36,37,44,48
25,36,37,45,48
25,36,37,48,52
25,36,37,48,56
25,36,37,48,57
25,36,37,48,58
25,36,37,48,59
25,36,37,48,60
25,36,38,39,48
25,36,38,42,48
25,36,38,48,52
25,36,39,42,48
25,36,41,48
25,36,42,48,52
25,37,48,51
25,38,48,51
25,41,48,51
25,42,48,51
26,30,32,36,48
26,30,32,37,48
26,30,33,36,48
26,30,33,37,48
26,30,34,36,48
